   lat,    lon,    alt,    v_n,    v_e,    v_d,  gyrox,  gyroy,  gyroz,   accx,   accy,   accz,   magx,   magy,   magz
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02625031, -0.11432136, -0.00504137, 3.89670204,  -0.19589486, -6.63088855, -33.52308757, 31.73097678, -11.40043107
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01289406, -0.10323261, -0.01413631, 3.19909900,  -0.02341769, -7.07607890, -34.00778451, 30.85211492, -12.33854584
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00236670, -0.12916285, -0.03047804, 2.87885237,  -0.09488341, -7.15635691, -31.99936552, 32.73026859, -12.86049145
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02547753, -0.11499009, 0.02458291, 2.59112238,  -0.37784324, -6.94728216, -34.07090236, 31.75173955, -9.57197805
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02216199, -0.12673670, 0.08154787, 2.15954792,  -0.26496657, -6.92545703, -33.13573567, 31.96479314, -11.87001001
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01537143, -0.12042174, 0.09214147, 1.85093583,  0.18202108, -7.34747418, -33.10756481, 32.47433480, -10.48469588
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03730903, -0.16084460, 0.02383186, 1.72918970,  0.43934209, -7.51894948, -32.80324891, 33.11111788, -9.39270194
45.41739156, 11.87969836, 169.09040935, -8.00692106, -7.44597232, -0.95667264, 0.00681562, -0.15851469, -0.08313827, 1.32132913,  0.40321076, -7.29510264, -33.01931735, 32.61197538, -10.33469203
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03540682, -0.16887354, -0.09750535, 1.34954300,  -0.11398892, -7.42187898, -32.99445156, 33.56858448, -6.71851310
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03021922, -0.13913539, -0.03016367, 1.54984377,  -0.32480759, -7.33058197, -34.24449130, 31.97182601, -8.10797592
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03793892, -0.16229744, -0.00719471, 1.57542708,  -0.04234812, -7.82639367, -33.16788554, 33.12464267, -7.95434050
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03263386, -0.13978828, 0.04408658, 1.45452608,  -0.08524892, -7.81357264, -33.95469365, 32.60336050, -6.68743442
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01694126, -0.12571125, -0.01113505, 1.33651068,  0.09534805, -8.13726963, -34.33834634, 32.41057431, -5.57267975
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02903324, -0.13078203, 0.00652980, 1.09757285,  0.28150155, -8.11882202, -33.79765076, 32.95301539, -5.69558564
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01825140, -0.10999228, -0.07332232, 0.93873372,  0.24551305, -7.66922726, -33.36166324, 33.75760094, -2.83653328
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00499170, -0.04170269, -0.10194998, 1.18465482,  -0.01557641, -7.61416563, -34.65974837, 32.21095163, -4.66674989
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01486050, -0.05588165, -0.06800225, 1.36537815,  -0.06224468, -7.97203914, -34.69070769, 32.08616138, -5.25881767
45.41732788, 11.87962816, 172.44565982, -9.42893588, -9.02337550, 0.57931607, 0.03011558, -0.04098549, -0.03309461, 1.17355537,  -0.20289563, -8.19019675, -34.05903052, 32.56851385, -6.31636461
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01710728, -0.05943271, -0.00675861, 1.26166664,  -0.01928469, -8.65261204, -34.59982242, 32.26004244, -4.77117034
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03223900, -0.08266452, -0.01840444, 0.97625089,  -0.13385488, -8.59418552, -34.37854660, 32.53805492, -4.47354805
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00058378, -0.05901300, -0.00404816, 0.70309843,  -0.11914441, -8.62627772, -34.60049962, 32.27828116, -4.64113218
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01903341, -0.08250025, -0.00875708, 0.68434498,  0.20236320, -8.39553552, -34.57232875, 32.53243838, -2.64889680
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00238401, -0.02467165, -0.04754774, 0.61949296,  0.11613207, -8.62545961, -35.18204580, 31.65380400, -4.56973321
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01465642, -0.05852490, -0.07180099, 0.52523140,  0.12667433, -9.31365875, -34.01930957, 32.90002361, -4.57133881
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00789893, -0.05941724, -0.08960712, 0.74744234,  -0.09884742, -8.92093849, -35.42848845, 31.53304322, -3.33339272
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02061702, -0.01638486, -0.03415247, 0.35683521,  -0.00170095, -8.85186816, -34.88979240, 32.24357184, -1.91744036
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01591403, 0.00117974, -0.01942770, 0.11426012,  0.33738047, -8.95508533, -35.04871830, 31.90239303, -3.80089203
45.41724395, 11.87957704, 172.32138542, -10.65977158, -4.86285012, -0.14587609, 0.00160871, 0.00329094, -0.02663253, 0.03496656,  0.23107437, -9.32782665, -35.00959032, 32.01555139, -3.15518166
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01704953, -0.02602422, -0.08384233, 0.29271267,  0.05695624, -9.38780841, -35.70681845, 31.24246954, -3.09084607
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00130299, -0.01114212, -0.06981130, 0.70195000,  -0.01066218, -9.49986557, -35.77391044, 31.00973080, -4.38703127
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00547042, -0.01324433, -0.06021248, 0.65788118,  -0.08836290, -9.28924196, -35.81679448, 31.12941882, -2.95611790
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00804236, -0.00178661, -0.00342887, 0.62899067,  -0.08478244, -9.17234256, -36.03443031, 30.83704875, -3.34938388
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01523866, 0.01427372, 0.00269802, 0.33531238,  0.01846509, -9.30441172, -35.76231959, 31.16438073, -3.23419027
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02045673, -0.00178693, -0.01015249, 0.15848907,  0.17871723, -9.91504600, -35.13233788, 31.89223498, -3.03748226
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00396566, -0.04960903, -0.05601841, -0.03665230,  -0.00172854, -10.07052185, -35.88635524, 31.05566951, -2.88738889
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01864783, -0.03821740, -0.00308969, 0.15024357,  0.11111052, -9.85415223, -36.36006328, 30.47944812, -3.09372862
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00328230, -0.00311463, -0.02300432, 0.13983829,  -0.04189925, -9.73624335, -35.57542040, 31.51346020, -1.38325906
45.41718939, 11.87948306, 173.11685877, -11.08372059, -5.94028172, -1.11951710, 0.00119122, 0.00119789, -0.03732771, 0.34881660,  0.25304690, -9.93109841, -36.80029997, 30.03536875, -2.05831532
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03262574, -0.01202637, -0.03545701, 0.20974380,  0.03339346, -9.72198321, -35.80760254, 31.21892196, -1.95361924
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01426441, 0.01379443, -0.00187692, 0.45486654,  0.26748600, -9.61572816, -35.93514227, 31.08487374, -1.73732294
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03643279, 0.04096432, -0.03863999, 0.30856355,  0.20083118, -9.98984728, -36.28834708, 30.50956469, -3.59783889
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03659110, -0.02666659, -0.08600718, 0.39418371,  0.16471050, -10.48715150, -36.20364195, 30.58589352, -3.79757062
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01142123, -0.02143651, -0.05948532, 0.28490921,  -0.06735379, -10.03081282, -36.15457094, 30.63194280, -3.89271068
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00029685, -0.00875599, -0.01851404, 0.50925685,  -0.11197787, -9.87355887, -36.07096876, 30.83196873, -2.98278953
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03352916, -0.01679423, -0.05139699, 0.60770266,  0.04831001, -10.37942128, -35.89075537, 31.10839835, -2.17792260
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01373242, -0.00752995, -0.03793879, 0.84136764,  0.21961104, -10.45260293, -36.92442716, 29.84851851, -2.50494265
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00595000, -0.01809818, -0.01379930, 0.73464598,  0.09204033, -9.95889412, -36.73221491, 30.13771917, -1.75624232
45.41707358, 11.87941088, 169.73790657, -9.72712216, -5.21282809, 1.25095331, 0.01488731, 0.02486354, -0.04681797, 0.52822288,  0.23089946, -9.70343933, -36.16648317, 30.82022534, -1.64964273
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04340692, 0.01864451, -0.02970962, 0.76711081,  0.28662331, -10.05715758, -34.84646794, 32.12344548, -3.79868901
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.24322846, 0.04263259, 0.10477312, 0.84289067,  0.42523368, -10.14258756, -36.55216021, 30.25323052, -3.05020381
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.49558707, 0.03341184, 0.15548821, 1.28411159,  0.51798217, -10.29051615, -36.59314421, 30.10373160, -3.91525948
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.60943926, 0.02810975, 0.08097160, 1.66794671,  0.71923637, -10.26204584, -34.68274245, 31.51759949, -8.02311754
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.59650358, 0.01190310, 0.03092890, 2.08612248,  0.31906124, -10.32903190, -35.02193845, 31.18507075, -7.84712087
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.55947301, 0.03982851, 0.08842512, 2.45770535,  0.04414049, -10.26710350, -35.40544084, 30.54212760, -8.61715248
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.49446944, 0.02934301, 0.19732811, 2.83802187,  -0.47982386, -10.31304746, -34.52570883, 29.86171162, -13.29946333
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.46636002, 0.06144866, 0.19650228, 3.04775050,  -0.12031287, -9.90194449, -34.11827563, 30.88104385, -11.95518776
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.42130580, 0.10185194, 0.19933164, 3.40770529,  -0.30355529, -10.22670154, -34.04950255, 30.50241929, -13.07118625
45.41704168, 11.87936662, 168.74770151, -6.80551053, -6.83507094, -0.20342257, 0.34157616, 0.10482458, 0.21925684, 3.65381305,  -0.35286428, -10.64261285, -32.33885497, 31.68920359, -14.51257906
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.31386344, 0.11150384, 0.19166857, 3.77817276,  -0.21417696, -10.06589851, -32.25965489, 31.58122241, -14.91855132
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.25033692, 0.15781706, 0.20922599, 3.13264177,  -0.51251684, -10.25361098, -31.10890874, 31.38850053, -17.53909769
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.16851970, 0.12264434, 0.22328570, 2.95477161,  -0.87387701, -10.85424950, -29.55922755, 33.24861392, -16.77509627
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.12023238, 0.12962630, 0.19586762, 2.52591315,  -0.86384346, -10.87319039, -29.44943181, 31.81456373, -19.52400104
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04948643, 0.11666515, 0.21964929, 2.16307561,  -0.95686267, -10.85020980, -27.17092016, 33.52379331, -19.96292803
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00713714, 0.11983425, 0.21967195, 1.67388209,  -0.97302372, -10.45194711, -26.29561641, 34.56752769, -19.34550860
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00348737, 0.11985911, 0.18953837, 1.47785132,  -0.70158819, -10.41031192, -27.01569314, 33.42350362, -20.33823607
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03868972, 0.15226440, 0.15507629, 1.09741603,  -0.82432903, -10.41040914, -24.03913962, 35.14660990, -21.15319585
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07591276, 0.14537513, 0.21233144, 0.42640081,  -0.78561661, -10.59555767, -23.36107257, 35.87506263, -20.68483226
45.41697027, 11.87919730, 172.09111314, -6.32309756, -8.51116021, -0.00548641, -0.08965145, 0.11652067, 0.17016011, -0.11539581,  -0.95537883, -10.59801948, -22.74487687, 35.55675440, -21.88629501
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.12925733, 0.09629863, 0.17632070, -0.37454295,  -0.87564504, -10.61498512, -22.65599571, 36.37546447, -20.59498869
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.14073010, 0.11006751, 0.19462958, -0.40014234,  -0.74350860, -10.46400861, -21.75297404, 36.95763339, -20.53201332
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.14261609, 0.08415639, 0.14096467, 0.00288654,  -0.78601332, -10.39383622, -21.34166069, 36.59958530, -21.57836859
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.17752135, 0.05888732, 0.20798331, 0.55540332,  -0.94309061, -10.52171098, -20.84645279, 38.11362774, -19.32353235
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15410365, 0.08469624, 0.23520698, 0.74852999,  -0.54467173, -10.42402599, -18.42573889, 39.46875823, -19.06125353
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15259393, 0.06750504, 0.16970045, 0.84966533,  -0.61931068, -10.63173384, -18.57458656, 40.41632724, -16.79664677
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.19371441, 0.06330375, 0.14448556, 0.81937659,  -0.75152297, -10.38932639, -18.05247894, 39.42324792, -19.50737409
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.19326446, 0.10262630, 0.16388248, 0.68751000,  -1.07992820, -10.54325228, -17.52415622, 40.96211473, -16.60214510
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.18487360, 0.08734691, 0.20772354, 0.65661500,  -0.71333567, -10.49250124, -16.61093670, 41.07210557, -17.25633339
45.41692177, 11.87903211, 173.25023692, -1.87985324, -11.26121953, 0.43213022, -0.16753104, 0.09482589, 0.16159762, 0.83243185,  -0.41417584, -9.95700321, -12.91491392, 42.73826942, -16.34831617
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.13799109, 0.08781685, 0.06277144, 0.97187190,  -0.51984537, -10.49210156, -15.03771961, 42.49024984, -15.13498510
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.16780837, 0.06520379, 0.09084487, 0.94203739,  -0.58280791, -10.35009719, -13.92254920, 42.63659859, -15.77672972
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15134903, 0.05995667, 0.11610818, 1.08834610,  -0.74842850, -9.87003390, -14.48259806, 42.17167347, -16.50534538
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15310870, 0.06207519, 0.15596128, 1.07213901,  -0.52649616, -10.06224515, -10.97386036, 43.82292245, -14.82389870
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.13408166, 0.05765178, 0.11792846, 1.11706054,  -0.63244785, -10.05568350, -11.41240266, 44.42982820, -12.50478099
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.12710795, 0.04070500, 0.08364026, 1.48911527,  -0.30244704, -10.49999710, -10.07688861, 44.05816123, -14.76336210
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.16099532, 0.02937278, 0.06700453, 1.13865880,  -0.36854600, -10.70995717, -10.56422552, 43.84842489, -15.04443053
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.18083186, 0.02935258, 0.10402006, 0.84399126,  -0.41011965, -10.17030495, -10.88686461, 44.36622921, -13.18089529
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15572883, 0.04634119, 0.08505654, 0.45841931,  -0.43295574, -9.62558150, -8.39962543, 45.50004395, -10.94597686
45.41690928, 11.87894898, 172.77909021, 0.69652591, -10.04573415, -0.66433515, -0.14144773, 0.05939555, 0.08841544, 0.61848667,  -0.38529773, -9.69121629, -9.24328971, 45.26296682, -11.24488977
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.11049517, 0.03058092, 0.01726283, 0.77463650,  -0.31016575, -9.85574990, -8.98297224, 45.60200203, -10.01926826
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.13740702, 0.01225691, 0.04866613, 0.84448482,  -0.20224869, -9.95098599, -9.15805890, 45.61084764, -9.81848516
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.15282646, 0.00479919, 0.06412686, 0.57359400,  -0.23915418, -9.69283156, -7.04249587, 46.12973634, -9.11442775
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.12837244, -0.01053580, 0.00468506, 1.19455451,  -0.30149187, -9.57257421, -8.73589827, 46.01450266, -8.18362647
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.10890871, 0.01976187, -0.01573286, 1.06743112,  -0.28613549, -9.54669542, -9.63515366, 45.84329807, -8.13498323
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.12778844, 0.04746880, 0.06295783, 1.35343431,  -0.37055570, -9.54176576, -8.95992120, 46.03177575, -7.83693494
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.09112526, 0.01128902, 0.03165435, 1.49321953,  -0.26203506, -9.74913638, -6.57488123, 46.59193389, -6.82530215
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.10434737, -0.00310106, 0.03233510, 1.31727695,  -0.47050316, -9.96763695, -6.86455372, 46.48565629, -7.25146728
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.10091015, -0.01310587, 0.08413667, 1.23937217,  -0.33464170, -10.19436655, -7.90613238, 46.37489976, -6.89085332
45.41689265, 11.87877069, 172.14269616, 1.04631610, -12.90169529, 0.22119896, -0.10565784, -0.01383746, 0.10260951, 1.23268591,  -0.00467205, -10.06482871, -7.68338943, 46.31777267, -7.50010515
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.08229925, -0.00359492, 0.03851639, 1.04778101,  -0.25191564, -9.77606644, -4.78412551, 46.85901583, -6.47818609
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04414097, 0.00061977, -0.02168670, 1.34230153,  -0.15983517, -9.71329621, -6.02025383, 46.79743268, -5.86335690
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05004762, -0.00427521, 0.00125366, 1.45597720,  -0.41123730, -9.85043617, -5.89493267, 46.94654724, -4.67905839
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06908808, -0.01597573, 0.03755188, 1.26998106,  -0.00187719, -9.74378846, -6.22468051, 46.92578957, -4.45485600
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02215688, 0.00059657, 0.00631380, 0.99867798,  -0.01551578, -9.59880535, -5.54264588, 46.95858652, -4.97919121
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03225123, 0.00628628, 0.00366476, 0.93096071,  0.03158599, -9.68313693, -4.87934526, 47.08977533, -4.40081413
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04748128, -0.01320451, 0.03097470, 0.98958057,  0.07381382, -9.95021630, -5.36846596, 47.17717218, -2.47307794
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05412111, -0.01670302, 0.04335703, 0.43371648,  0.25893394, -9.77532656, -5.46890970, 47.00383354, -4.62090631
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02263244, -0.00927157, 0.01697805, 0.83243540,  0.34279923, -9.97895606, -5.74245114, 47.11601342, -2.77986515
45.41692497, 11.87862360, 172.19264553, 2.72683631, -11.56203908, 0.04878122, -0.02153830, -0.02679559, 0.00234788, 0.86214470,  0.18808993, -9.97333916, -4.84628739, 47.13721246, -3.90113009
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02175009, -0.01342677, -0.02337090, 0.88301079,  0.01548729, -9.85754759, -5.47928570, 47.16618087, -2.43945199
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02618397, -0.01646765, 0.02170739, 1.19157768,  -0.17869812, -9.74430315, -5.12726737, 47.12008934, -3.74572102
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00281756, -0.00136184, -0.03100222, 1.33046366,  -0.03394512, -9.49111983, -5.45016641, 47.07964101, -3.79805273
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01000867, -0.01129694, 0.04958808, 1.16395331,  -0.29348312, -9.25191829, -3.63263484, 47.13756372, -5.04739203
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03697067, 0.01402348, 0.03321426, 1.33022367,  -0.34769038, -9.21275646, -4.04200229, 47.10161882, -5.07167010
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02708665, -0.00428364, 0.04585477, 1.12696958,  -0.24472429, -9.94415056, -3.43516598, 47.32329759, -3.05405558
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00243970, -0.01729034, 0.04759686, 1.44991057,  -0.08993972, -10.14333229, -3.13676788, 47.14915648, -5.26686309
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01205890, -0.02719362, 0.03913017, 1.06743837,  0.02684040, -10.06467340, -3.93703313, 47.33243152, -2.18238682
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03187678, -0.02016704, 0.03182398, 1.31973257,  -0.08148188, -9.83860129, -3.61304560, 47.35165460, -2.32138410
45.41690337, 11.87846962, 171.31834219, 0.99166585, -9.26729132, -0.61406295, 0.00850581, -0.02355687, 0.01033491, 1.11449422,  0.05865316, -9.42955185, -4.30211384, 47.24590987, -3.15244867
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00214087, 0.00996257, 0.02436298, 1.16364285,  0.14422917, -9.73679489, -2.31826443, 47.22242387, -5.02896107
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00561248, -0.02683667, 0.01427054, 0.90016728,  0.00437325, -9.72834744, -3.45972723, 47.21740794, -4.37821773
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01701785, -0.02332174, 0.00728869, 0.83515904,  0.00912699, -9.77685072, -2.24019401, 47.36473296, -3.49080480
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00484260, -0.00740362, 0.00680746, 0.83321190,  0.06993326, -9.56528961, -1.52235699, 47.41620856, -3.16349662
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03086335, -0.02136597, -0.02895659, 1.22844783,  0.02094455, -9.67270625, -2.43918850, 47.37402190, -3.22095089
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00492315, -0.02083998, -0.00294300, 1.16839012,  -0.08821422, -9.79811970, -2.29766203, 47.40545947, -2.83994325
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00694452, -0.01062908, 0.01434054, 1.02906085,  -0.14654247, -9.49986462, -3.47840230, 47.31521726, -3.12938479
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00854547, -0.02812971, 0.01805781, 1.09094999,  -0.07695263, -9.97306019, -2.43625376, 47.41219021, -2.60211514
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00967747, -0.02508267, -0.02451547, 1.38643938,  0.02256033, -9.70924965, -3.94141685, 47.25159260, -3.51771891
45.41697192, 11.87837456, 172.31243925, 4.19124642, -12.06993162, 2.21462581, 0.00168898, -0.00620411, -0.00090475, 1.34380132,  -0.23317762, -9.40910427, -1.09184050, 47.45104293, -2.79795013
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01595574, -0.00652923, 0.01113246, 1.17383660,  -0.01983719, -9.51193859, -1.66120643, 47.27273836, -4.81151921
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02107259, -0.00724997, 0.04047789, 1.12714358,  -0.06449054, -9.74116727, -2.50427216, 47.35477294, -3.44618867
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03214760, -0.02147747, 0.03959357, 0.92243229,  -0.02178371, -9.78042788, -2.29679945, 47.45870176, -1.73737034
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03616600, 0.01153738, 0.03409284, 0.60158174,  -0.03191892, -9.44459192, -1.46249520, 47.36523926, -3.87522043
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02274344, 0.01053326, 0.02947949, 0.67308080,  -0.07075070, -9.26169815, -0.63099057, 47.45766391, -2.82738453
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03613001, -0.01307145, 0.01879893, 0.66356180,  -0.09627050, -9.67551010, 0.28480801, 47.32364830, -4.58402795
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00559890, -0.02072049, 0.03597925, 0.77023100,  0.14701795, -9.76412971, -1.00317491, 47.38673478, -3.75674370
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00256561, -0.01766901, -0.00480051, 0.94526151,  0.14348747, -9.65767265, -0.06109370, 47.40392469, -3.67237088
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03109791, -0.01274779, -0.05417879, 1.14400545,  0.07164233, -9.38142815, -2.22952300, 47.34733144, -3.72579503
45.41698602, 11.87823149, 171.06031941, 3.89523572, -11.18836563, 0.07445534, -0.00520106, -0.02046051, -0.01489950, 1.29896836,  -0.00772588, -9.51265522, -2.40753863, 47.37134225, -3.28356621
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02330895, -0.00622200, 0.01620188, 1.15785630,  -0.18962151, -9.51355421, 0.40581062, 47.39478894, -3.76714946
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00983338, 0.00339673, -0.01124316, 1.24936986,  0.03614541, -9.63018804, -1.45371941, 47.38234435, -3.66364024
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01733502, -0.00411286, -0.00858324, 1.16708194,  0.08772231, -10.34991205, -2.06049376, 47.42277781, -2.73068241
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06676651, -0.02238204, -0.01413221, 1.03072898,  -0.15634011, -10.35183905, -0.79306925, 47.31306727, -4.63323031
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04589302, -0.02819994, 0.02399061, 0.89403593,  -0.06135537, -10.39289570, -0.07547006, 47.45265972, -2.97682820
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03007724, -0.01724166, 0.03335382, 0.85451267,  0.10471539, -10.26624942, -2.26972665, 47.42434534, -2.53020272
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00188475, 0.00096643, -0.03282699, 0.84122625,  -0.01731062, -9.72977379, -0.02680436, 47.54290258, -0.54204424
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01046977, 0.00441644, 0.00905482, 0.83652715,  -0.02396724, -9.63790902, -2.28298730, 47.40827748, -2.80451626
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02397471, 0.00656347, 0.02116023, 0.84281882,  -0.06197472, -9.65302239, -0.55124474, 47.49442930, -2.14416211
