lat, lon, h, v_n, v_e, v_d, q0, q1, q2, q3, xg_1, xg_2, xg_3
45.421850, 11.874383, 121.504166, -8.231108, -5.091516, -0.387167, -0.399182, 0.072005, 0.032891, -0.913448, 0.007564, 0.007451, -0.015988
45.421843, 11.874377, 121.542882, -8.215058, -5.085035, -0.350232, -0.400088, 0.071972, 0.033476, -0.913033, 0.007564, 0.007451, -0.015987
45.421835, 11.874370, 121.577906, -8.213895, -5.094174, -0.321225, -0.401757, 0.074003, 0.033711, -0.912128, 0.007564, 0.007451, -0.015986
45.421831, 11.874364, 121.610028, -8.229405, -5.117317, -0.279976, -0.401853, 0.078519, 0.035841, -0.911627, 0.007606, 0.007293, -0.015971
45.421832, 11.874372, 126.618424, -9.998000, -5.580360, -1.549683, -0.398650, 0.080437, 0.032868, -0.912977, 0.007606, 0.007293, -0.015970
45.421823, 11.874365, 126.773392, -9.993296, -5.575453, -1.562395, -0.399609, 0.080036, 0.032511, -0.912606, 0.007606, 0.007293, -0.015969
45.421814, 11.874358, 126.929632, -9.953790, -5.564357, -1.536647, -0.399690, 0.077126, 0.031651, -0.912851, 0.007605, 0.007293, -0.015969
45.421805, 11.874351, 127.083297, -9.915320, -5.550391, -1.498741, -0.397638, 0.074377, 0.029804, -0.914037, 0.007605, 0.007293, -0.015968
45.421796, 11.874344, 127.233171, -9.925654, -5.545898, -1.462250, -0.398608, 0.072047, 0.029100, -0.913824, 0.007605, 0.007293, -0.015967
45.421787, 11.874337, 127.379396, -9.918408, -5.561620, -1.438140, -0.397469, 0.069346, 0.027783, -0.914570, 0.007605, 0.007293, -0.015966
45.421778, 11.874330, 127.523210, -9.934967, -5.576917, -1.419175, -0.397078, 0.066775, 0.027690, -0.914933, 0.007605, 0.007293, -0.015966
45.421769, 11.874322, 127.665127, -9.914312, -5.579267, -1.421722, -0.397463, 0.065124, 0.027830, -0.914881, 0.007604, 0.007292, -0.015964
45.421761, 11.874315, 127.807299, -9.857175, -5.581962, -1.426344, -0.397376, 0.063454, 0.026771, -0.915068, 0.007604, 0.007292, -0.015963
45.421752, 11.874308, 127.949934, -9.800311, -5.550703, -1.440309, -0.395020, 0.060833, 0.026629, -0.916269, 0.007604, 0.007292, -0.015962
45.421753, 11.874221, 125.944147, -8.164667, -6.045813, -0.361013, -0.395095, 0.058416, 0.024424, -0.916456, 0.007530, 0.007348, -0.015986
45.421746, 11.874213, 125.980248, -8.171102, -6.031898, -0.307481, -0.393561, 0.058762, 0.024696, -0.917086, 0.007530, 0.007348, -0.015985
45.421738, 11.874206, 126.010997, -8.176498, -6.048231, -0.325103, -0.394341, 0.058760, 0.026811, -0.916691, 0.007566, 0.007343, -0.015960
45.421731, 11.874198, 126.043507, -8.167523, -6.053513, -0.392360, -0.395102, 0.056003, 0.026075, -0.916558, 0.007566, 0.007343, -0.015959
45.421724, 11.874190, 126.082743, -8.166622, -6.088978, -0.413381, -0.394366, 0.052159, 0.024538, -0.917144, 0.007565, 0.007343, -0.015958
45.421716, 11.874182, 126.124081, -8.181144, -6.120025, -0.380673, -0.392947, 0.050531, 0.024122, -0.917855, 0.007565, 0.007343, -0.015957
45.421709, 11.874174, 126.162148, -8.217586, -6.140268, -0.384116, -0.390693, 0.050373, 0.024124, -0.918825, 0.007565, 0.007343, -0.015956
45.421701, 11.874167, 126.200560, -8.219475, -6.154062, -0.363948, -0.391297, 0.049665, 0.023459, -0.918624, 0.007530, 0.007344, -0.015977
45.421694, 11.874159, 126.236955, -8.229719, -6.148930, -0.309531, -0.389824, 0.050358, 0.022400, -0.919239, 0.007530, 0.007344, -0.015976
45.421686, 11.874151, 126.267908, -8.257383, -6.150556, -0.289196, -0.391234, 0.050639, 0.022572, -0.918620, 0.007530, 0.007344, -0.015975
45.421670, 11.874186, 121.396303, -9.930492, -3.934266, 0.895296, -0.394783, 0.051408, 0.022535, -0.917058, 0.007530, 0.007344, -0.015975
45.421662, 11.874181, 121.306773, -9.924494, -3.916647, 0.925904, -0.389432, 0.045824, 0.034165, -0.919280, 0.007529, 0.007344, -0.015973
45.421653, 11.874176, 121.214183, -9.975574, -3.895499, 0.957837, -0.380167, 0.038029, 0.053593, -0.922580, 0.007529, 0.007344, -0.015972
45.421644, 11.874171, 121.118399, -10.076294, -3.816645, 0.975674, -0.373744, 0.026327, 0.077836, -0.923885, 0.007529, 0.007344, -0.015971
45.421635, 11.874166, 121.020831, -10.198292, -3.710369, 1.006219, -0.369964, 0.016024, 0.103795, -0.923091, 0.007529, 0.007344, -0.015970
45.421625, 11.874161, 120.920210, -10.327147, -3.606647, 1.019888, -0.367094, 0.006406, 0.127902, -0.921326, 0.007528, 0.007343, -0.015968
45.421611, 11.874157, 120.818221, -10.445108, -3.477203, 1.086095, -0.379322, -0.000957, 0.125184, -0.916757, 0.006938, 0.007538, -0.016530
45.421602, 11.874152, 120.709611, -10.570525, -3.372097, 1.173716, -0.369751, -0.008009, 0.143404, -0.917963, 0.006937, 0.007538, -0.016527
45.421592, 11.874148, 120.592240, -10.722170, -3.247960, 1.224560, -0.356318, -0.014239, 0.159150, -0.920601, 0.006936, 0.007538, -0.016524
45.421583, 11.874144, 120.469784, -10.917482, -3.096178, 1.270585, -0.340881, -0.020249, 0.174448, -0.923557, 0.006935, 0.007538, -0.016522
45.421580, 11.874174, 126.476986, -10.159205, -4.474404, 0.206337, -0.328197, -0.025102, 0.188846, -0.925199, 0.006934, 0.007538, -0.016514
45.421571, 11.874168, 126.456352, -10.352396, -4.253184, 0.272485, -0.314102, -0.028247, 0.200430, -0.927561, 0.006933, 0.007539, -0.016511
45.421562, 11.874163, 126.429103, -10.526244, -3.998931, 0.350132, -0.300468, -0.031107, 0.209223, -0.930041, 0.006932, 0.007539, -0.016509
45.421552, 11.874158, 126.394090, -10.690052, -3.689154, 0.406362, -0.288082, -0.032032, 0.216038, -0.932368, 0.006932, 0.007539, -0.016507
45.421543, 11.874153, 126.353454, -10.835975, -3.362192, 0.449806, -0.277176, -0.032279, 0.220314, -0.934662, 0.006931, 0.007538, -0.016505
45.421533, 11.874149, 126.308473, -11.001958, -3.065222, 0.503605, -0.263552, -0.030529, 0.222835, -0.938058, 0.006930, 0.007539, -0.016500
45.421523, 11.874145, 126.258113, -11.166470, -2.774358, 0.563644, -0.249921, -0.028060, 0.223769, -0.941637, 0.006929, 0.007538, -0.016498
45.421498, 11.874141, 126.201749, -11.343956, -2.468095, 0.604253, -0.260403, -0.023148, 0.171289, -0.949902, 0.005557, 0.008182, -0.017182
45.421477, 11.874138, 126.141323, -11.512767, -2.253503, 0.554302, -0.249521, -0.014187, 0.141868, -0.957816, 0.004751, 0.008481, -0.017316
45.421466, 11.874135, 126.085893, -11.650482, -2.093623, 0.496460, -0.233312, -0.010442, 0.138738, -0.962397, 0.004750, 0.008482, -0.017312
45.421478, 11.874169, 120.238917, -11.312800, 1.544674, 1.107300, -0.206577, -0.000381, 0.115508, -0.971588, 0.004178, 0.008784, -0.017069
45.421468, 11.874171, 120.128187, -11.391020, 1.678891, 1.010720, -0.182922, 0.010693, 0.099762, -0.977994, 0.003831, 0.008946, -0.016872
45.421457, 11.874173, 120.027115, -11.448634, 1.772914, 0.906290, -0.155707, 0.019499, 0.085002, -0.983946, 0.003536, 0.009123, -0.016629
45.421446, 11.874176, 119.936486, -11.485069, 1.872280, 0.798662, -0.130558, 0.030205, 0.070244, -0.988488, 0.003264, 0.009267, -0.016434
45.421434, 11.874178, 119.856620, -11.522513, 1.974126, 0.681016, -0.109774, 0.039398, 0.059914, -0.991367, 0.003152, 0.009383, -0.016232
45.421423, 11.874181, 119.788518, -11.515538, 2.030499, 0.549576, -0.095631, 0.049351, 0.050590, -0.992905, 0.003099, 0.009433, -0.016132
45.421412, 11.874183, 119.733561, -11.514286, 2.061799, 0.404180, -0.081442, 0.056834, 0.041896, -0.994174, 0.003107, 0.009490, -0.016045
45.421401, 11.874186, 119.693143, -11.482622, 2.076530, 0.268389, -0.066936, 0.062416, 0.032526, -0.995272, 0.003139, 0.009560, -0.015963
45.421391, 11.874189, 119.666304, -11.430849, 2.086180, 0.126397, -0.057660, 0.067268, 0.027288, -0.995694, 0.003208, 0.009613, -0.015926
45.421381, 11.874191, 119.653664, -11.372014, 2.079528, -0.026707, -0.050782, 0.072701, 0.020351, -0.995852, 0.003233, 0.009642, -0.015892
45.421334, 11.874235, 119.008584, -12.609266, 5.034722, 0.713140, -0.041100, 0.077615, 0.013303, -0.996047, 0.003320, 0.009627, -0.015888
45.421323, 11.874241, 118.937270, -12.594909, 4.999302, 0.582718, -0.036425, 0.080734, 0.009978, -0.996020, 0.003472, 0.009608, -0.015921
45.421312, 11.874248, 118.878998, -12.563518, 4.933266, 0.473962, -0.031465, 0.082873, 0.005919, -0.996046, 0.003653, 0.009617, -0.016000
45.421301, 11.874254, 118.831602, -12.498003, 4.862417, 0.342078, -0.027710, 0.084571, 0.001326, -0.996031, 0.003799, 0.009683, -0.016078
45.421292, 11.874260, 118.797394, -12.390256, 4.814347, 0.250023, -0.023166, 0.083918, -0.002253, -0.996201, 0.003965, 0.009755, -0.016181
45.421284, 11.874266, 118.772392, -12.271035, 4.754317, 0.182962, -0.019993, 0.086480, -0.003085, -0.996048, 0.004169, 0.009811, -0.016267
45.421276, 11.874272, 118.754096, -12.163180, 4.672553, 0.075597, -0.009014, 0.088954, -0.007530, -0.995966, 0.004309, 0.009850, -0.016241
45.421270, 11.874278, 118.746536, -12.096147, 4.614277, -0.045538, 0.002799, 0.090106, -0.010102, -0.995877, 0.004463, 0.009859, -0.016157
45.421263, 11.874284, 118.751090, -12.061309, 4.542924, -0.180455, 0.015560, 0.091983, -0.014893, -0.995528, 0.004549, 0.009858, -0.016088
45.421257, 11.874290, 118.769135, -12.050618, 4.499338, -0.259593, 0.024406, 0.093228, -0.017415, -0.995193, 0.004635, 0.009864, -0.016031
45.421230, 11.874243, 119.339642, -14.041675, 7.639896, 0.664000, 0.028010, 0.095788, -0.021955, -0.994765, 0.004635, 0.009864, -0.016030
45.421217, 11.874252, 119.273242, -14.007629, 7.564418, 0.629078, 0.029466, 0.097993, -0.020652, -0.994536, 0.004845, 0.009907, -0.016022
45.421205, 11.874262, 119.210334, -13.949884, 7.474891, 0.549403, 0.030145, 0.099116, -0.018961, -0.994438, 0.005085, 0.009986, -0.016078
45.421194, 11.874272, 119.155394, -13.855398, 7.377055, 0.400301, 0.039111, 0.098006, -0.019574, -0.994224, 0.005268, 0.010028, -0.016025
45.421183, 11.874281, 119.115364, -13.804209, 7.293172, 0.301143, 0.050309, 0.095779, -0.018647, -0.993956, 0.005403, 0.010025, -0.015901
45.421170, 11.874290, 119.085250, -13.803072, 7.225604, 0.227294, 0.054924, 0.095232, -0.021684, -0.993702, 0.005403, 0.010025, -0.015900
45.421162, 11.874300, 119.062520, -13.837005, 7.138332, 0.205853, 0.067005, 0.095493, -0.020940, -0.992952, 0.005545, 0.009984, -0.015716
45.421154, 11.874309, 119.041935, -13.876382, 7.070854, 0.142151, 0.076779, 0.095648, -0.019912, -0.992250, 0.005683, 0.009967, -0.015597
45.421141, 11.874318, 119.027720, -13.895023, 7.004273, 0.083136, 0.081763, 0.095193, -0.022463, -0.991841, 0.005683, 0.009967, -0.015596
45.421129, 11.874327, 119.019406, -13.918055, 6.936712, 0.050043, 0.088417, 0.095497, -0.024877, -0.991183, 0.005683, 0.009967, -0.015595
45.421097, 11.874284, 122.324978, -14.007629, 6.765886, 0.686528, 0.095322, 0.096268, -0.027517, -0.990398, 0.005683, 0.009967, -0.015595
45.421084, 11.874293, 122.256325, -14.036281, 6.689455, 0.645002, 0.103437, 0.097791, -0.029797, -0.989368, 0.005683, 0.009967, -0.015594
45.421072, 11.874301, 122.191825, -14.035522, 6.629472, 0.620492, 0.107593, 0.098094, -0.029688, -0.988898, 0.005683, 0.009967, -0.015592
45.421060, 11.874310, 122.129776, -14.025204, 6.575464, 0.573397, 0.105640, 0.094807, -0.022269, -0.989624, 0.005951, 0.010108, -0.015655
45.421047, 11.874318, 122.072436, -13.946032, 6.495518, 0.528305, 0.109060, 0.095092, -0.024359, -0.989176, 0.005951, 0.010108, -0.015654
45.421035, 11.874326, 122.019605, -13.834058, 6.429660, 0.489592, 0.111601, 0.094120, -0.025394, -0.988960, 0.005951, 0.010108, -0.015653
45.421023, 11.874335, 121.970646, -13.724767, 6.336514, 0.478160, 0.113934, 0.091459, -0.027048, -0.988900, 0.005951, 0.010108, -0.015652
45.421010, 11.874343, 121.922830, -13.638492, 6.250514, 0.495697, 0.121734, 0.091340, -0.028687, -0.987935, 0.005951, 0.010108, -0.015650
45.420998, 11.874351, 121.873260, -13.582889, 6.156097, 0.517114, 0.131592, 0.091399, -0.029835, -0.986630, 0.005951, 0.010108, -0.015649
45.420986, 11.874359, 121.821549, -13.544949, 6.103874, 0.545241, 0.137470, 0.092352, -0.029538, -0.985749, 0.005951, 0.010107, -0.015649
45.420959, 11.874409, 121.852138, -14.081334, 8.568120, -1.800846, 0.142587, 0.091674, -0.024284, -0.985229, 0.006128, 0.010152, -0.015593
45.420947, 11.874420, 122.032222, -14.073165, 8.523590, -1.730036, 0.148148, 0.093785, -0.023883, -0.984219, 0.006128, 0.010152, -0.015592
45.420934, 11.874431, 122.205226, -14.086066, 8.464733, -1.701819, 0.152191, 0.094932, -0.023044, -0.983511, 0.006128, 0.010152, -0.015591
45.420921, 11.874442, 122.375408, -14.056187, 8.418885, -1.707641, 0.157584, 0.092705, -0.024367, -0.982842, 0.006128, 0.010151, -0.015590
45.420910, 11.874453, 122.546172, -14.030870, 8.365202, -1.661110, 0.163061, 0.089477, -0.018324, -0.982379, 0.006329, 0.010199, -0.015528
45.420899, 11.874463, 122.712283, -14.027367, 8.315075, -1.571253, 0.168696, 0.086043, -0.013067, -0.981819, 0.006521, 0.010312, -0.015527
45.420886, 11.874474, 122.869408, -13.987242, 8.259520, -1.507465, 0.176267, 0.087431, -0.014324, -0.980347, 0.006521, 0.010312, -0.015524
45.420874, 11.874485, 123.020155, -13.920450, 8.222036, -1.470033, 0.182860, 0.086996, -0.015864, -0.979154, 0.006521, 0.010312, -0.015523
45.420861, 11.874495, 123.167158, -13.849069, 8.212879, -1.435522, 0.187093, 0.086205, -0.016075, -0.978420, 0.006521, 0.010311, -0.015521
45.420849, 11.874506, 123.310710, -13.791198, 8.183381, -1.429996, 0.187738, 0.082061, -0.015614, -0.978661, 0.006521, 0.010311, -0.015519
45.420884, 11.874552, 123.399939, -12.333598, 9.416159, -0.616045, 0.189409, 0.074306, -0.010098, -0.979031, 0.006729, 0.010429, -0.015495
45.420873, 11.874564, 123.461543, -12.302018, 9.362345, -0.562495, 0.193000, 0.068661, -0.007477, -0.978765, 0.006841, 0.010498, -0.015484
45.420862, 11.874576, 123.517793, -12.282062, 9.327505, -0.445333, 0.196912, 0.065407, -0.006020, -0.978218, 0.006919, 0.010576, -0.015487
45.420851, 11.874588, 123.562326, -12.251481, 9.299655, -0.356930, 0.202193, 0.065138, -0.004911, -0.977165, 0.006976, 0.010657, -0.015492
45.420840, 11.874599, 123.598019, -12.214993, 9.276704, -0.300189, 0.206295, 0.067752, -0.004783, -0.976130, 0.006976, 0.010656, -0.015490
45.420829, 11.874611, 123.628038, -12.170784, 9.244452, -0.312323, 0.210710, 0.065747, -0.004542, -0.975325, 0.006976, 0.010656, -0.015488
45.420818, 11.874623, 123.659271, -12.147335, 9.236994, -0.306636, 0.216354, 0.061714, -0.004681, -0.974351, 0.006977, 0.010655, -0.015486
45.420807, 11.874635, 123.689934, -12.158799, 9.264664, -0.277608, 0.219098, 0.058307, -0.003185, -0.973954, 0.006977, 0.010655, -0.015483
45.420799, 11.874647, 123.717695, -12.152039, 9.246763, -0.255299, 0.223364, 0.054337, -0.000396, -0.973219, 0.007058, 0.010686, -0.015464
45.420789, 11.874659, 123.743225, -12.151473, 9.223068, -0.168010, 0.229898, 0.053434, -0.000311, -0.971747, 0.007093, 0.010702, -0.015462
45.420749, 11.874704, 122.079325, -12.642830, 10.788816, 1.527534, 0.237272, 0.054159, 0.000158, -0.969932, 0.007093, 0.010701, -0.015459
45.420738, 11.874718, 121.926571, -12.637732, 10.763999, 1.524702, 0.243932, 0.055034, 0.000567, -0.968229, 0.007093, 0.010701, -0.015457
45.420726, 11.874732, 121.774101, -12.644337, 10.774157, 1.475913, 0.251809, 0.055962, 0.000460, -0.966158, 0.007094, 0.010700, -0.015454
45.420715, 11.874746, 121.626510, -12.633646, 10.790791, 1.453762, 0.256549, 0.052958, 0.001617, -0.965078, 0.007094, 0.010699, -0.015451
45.420704, 11.874759, 121.481134, -12.634198, 10.797841, 1.485010, 0.265432, 0.053457, 0.000530, -0.962646, 0.007094, 0.010698, -0.015446
45.420692, 11.874773, 121.332633, -12.600534, 10.802175, 1.498570, 0.274662, 0.053642, -0.000688, -0.960043, 0.007094, 0.010698, -0.015443
45.420681, 11.874787, 121.182776, -12.564455, 10.826521, 1.484238, 0.277747, 0.054562, 0.000342, -0.959103, 0.007094, 0.010697, -0.015441
45.420670, 11.874801, 121.034352, -12.544570, 10.835914, 1.483713, 0.277103, 0.054065, 0.002169, -0.959315, 0.007095, 0.010697, -0.015438
45.420658, 11.874815, 120.885981, -12.507475, 10.798173, 1.468443, 0.280439, 0.055629, -0.000503, -0.958258, 0.007095, 0.010696, -0.015437
45.420647, 11.874829, 120.739136, -12.426402, 10.763444, 1.452206, 0.284967, 0.054585, -0.002598, -0.956978, 0.007095, 0.010696, -0.015435
45.420652, 11.874873, 120.950648, -10.099176, 11.885519, -0.221818, 0.287846, 0.053640, -0.003412, -0.956167, 0.007095, 0.010695, -0.015433
45.420642, 11.874888, 120.972830, -10.060514, 11.856070, -0.231837, 0.289275, 0.052290, -0.004610, -0.955806, 0.007095, 0.010694, -0.015432
45.420633, 11.874903, 120.996014, -10.057305, 11.839153, -0.255969, 0.293310, 0.051661, -0.006297, -0.954600, 0.007096, 0.010694, -0.015429
45.420624, 11.874918, 121.021610, -10.062141, 11.832732, -0.287349, 0.297797, 0.049704, -0.008789, -0.953294, 0.007096, 0.010693, -0.015427
45.420615, 11.874934, 121.050345, -10.082167, 11.838119, -0.314457, 0.301552, 0.048954, -0.009988, -0.952140, 0.007096, 0.010693, -0.015425
45.420606, 11.874949, 121.081791, -10.099570, 11.839091, -0.361382, 0.301437, 0.047109, -0.009690, -0.952272, 0.007097, 0.010691, -0.015424
45.420597, 11.874964, 121.117929, -10.123017, 11.825311, -0.380555, 0.304618, 0.046856, -0.011752, -0.951249, 0.007097, 0.010690, -0.015419
45.420588, 11.874979, 121.155985, -10.139677, 11.829143, -0.405820, 0.309198, 0.047809, -0.014103, -0.949691, 0.007097, 0.010689, -0.015417
45.420579, 11.874994, 121.196567, -10.168266, 11.819320, -0.441796, 0.312585, 0.047664, -0.015513, -0.948566, 0.007098, 0.010689, -0.015414
45.420570, 11.875009, 121.240746, -10.218920, 11.840202, -0.467136, 0.316447, 0.046681, -0.017464, -0.947300, 0.007098, 0.010687, -0.015410
45.420587, 11.875034, 123.471952, -9.031211, 12.423782, 0.179426, 0.319268, 0.047133, -0.018388, -0.946313, 0.007098, 0.010686, -0.015408
45.420579, 11.875050, 123.454009, -9.074316, 12.431411, 0.166053, 0.322163, 0.049240, -0.020284, -0.945185, 0.007099, 0.010686, -0.015405
45.420570, 11.875066, 123.437404, -9.098016, 12.429126, 0.146658, 0.326063, 0.049878, -0.021226, -0.943793, 0.007099, 0.010685, -0.015401
45.420562, 11.875082, 123.422738, -9.128199, 12.390390, 0.119471, 0.331173, 0.049622, -0.022998, -0.941984, 0.007099, 0.010684, -0.015399
45.420554, 11.875097, 123.410791, -9.148044, 12.347443, 0.148878, 0.336046, 0.052728, -0.020806, -0.940138, 0.007171, 0.010618, -0.015399
45.420546, 11.875113, 123.395903, -9.176102, 12.343128, 0.205396, 0.342818, 0.055242, -0.022583, -0.937504, 0.007171, 0.010617, -0.015395
45.420538, 11.875129, 123.375363, -9.225719, 12.366902, 0.203730, 0.345201, 0.055721, -0.022634, -0.936600, 0.007171, 0.010617, -0.015394
45.420529, 11.875145, 123.354990, -9.292910, 12.395805, 0.195348, 0.346108, 0.054049, -0.021493, -0.936390, 0.007171, 0.010616, -0.015392
45.420521, 11.875161, 123.335456, -9.333325, 12.404990, 0.203935, 0.347948, 0.053797, -0.023168, -0.935682, 0.007172, 0.010615, -0.015390
45.420513, 11.875177, 123.315062, -9.356205, 12.364510, 0.209230, 0.349689, 0.052918, -0.024213, -0.935057, 0.007172, 0.010614, -0.015385
45.420458, 11.875233, 121.306784, -9.331211, 13.010055, 1.131254, 0.358324, 0.052181, -0.018444, -0.931955, 0.007427, 0.010688, -0.015290
45.420449, 11.875250, 121.193659, -9.350549, 12.974636, 1.066466, 0.365318, 0.049244, -0.019939, -0.929366, 0.007427, 0.010687, -0.015285
45.420441, 11.875266, 121.087012, -9.353563, 12.951328, 1.040504, 0.373102, 0.047049, -0.021894, -0.926338, 0.007427, 0.010686, -0.015282
45.420433, 11.875283, 120.982962, -9.331512, 12.928310, 1.011765, 0.377851, 0.046561, -0.023956, -0.924384, 0.007428, 0.010685, -0.015278
45.420424, 11.875300, 120.881785, -9.324593, 12.908017, 1.007112, 0.381722, 0.044659, -0.024628, -0.922869, 0.007428, 0.010685, -0.015275
45.420416, 11.875316, 120.781074, -9.322713, 12.902142, 1.020812, 0.381312, 0.045232, -0.024613, -0.923011, 0.007428, 0.010684, -0.015273
45.420407, 11.875333, 120.678993, -9.332032, 12.884781, 1.024761, 0.379565, 0.044457, -0.025082, -0.923756, 0.007428, 0.010684, -0.015271
45.420399, 11.875349, 120.576517, -9.380657, 12.850070, 1.017801, 0.381064, 0.044193, -0.027352, -0.923086, 0.007429, 0.010682, -0.015265
45.420391, 11.875366, 120.474737, -9.442455, 12.830019, 1.030922, 0.384236, 0.043887, -0.028123, -0.921762, 0.007429, 0.010681, -0.015263
45.420382, 11.875382, 120.371645, -9.490394, 12.827092, 1.064680, 0.387126, 0.044368, -0.030134, -0.920465, 0.007429, 0.010680, -0.015259
45.420377, 11.875403, 120.487765, -9.303089, 14.639600, 2.007608, 0.390375, 0.047698, -0.027213, -0.919017, 0.007516, 0.010611, -0.015270
45.420369, 11.875422, 120.287004, -9.336945, 14.634323, 2.074803, 0.393586, 0.048859, -0.027820, -0.917567, 0.007516, 0.010610, -0.015268
45.420360, 11.875441, 120.079524, -9.371916, 14.621903, 2.073407, 0.396036, 0.049776, -0.028127, -0.916454, 0.007517, 0.010609, -0.015264
45.420352, 11.875459, 119.872183, -9.413797, 14.619302, 2.051331, 0.397082, 0.048718, -0.027001, -0.916091, 0.007517, 0.010609, -0.015261
45.420344, 11.875478, 119.667050, -9.434765, 14.625066, 2.099731, 0.397035, 0.046320, -0.028226, -0.916199, 0.007517, 0.010608, -0.015257
45.420335, 11.875497, 119.457077, -9.461654, 14.621298, 2.116845, 0.400189, 0.045275, -0.031066, -0.914786, 0.007518, 0.010606, -0.015252
45.420327, 11.875516, 119.245392, -9.482717, 14.568763, 2.134795, 0.404621, 0.042808, -0.032623, -0.912899, 0.007518, 0.010605, -0.015248
45.420318, 11.875534, 119.031913, -9.468141, 14.520588, 2.144465, 0.409981, 0.043058, -0.033735, -0.910452, 0.007519, 0.010604, -0.015243
45.420310, 11.875553, 118.817466, -9.479995, 14.504504, 2.117823, 0.408267, 0.040153, -0.031842, -0.911423, 0.007519, 0.010603, -0.015241
45.420301, 11.875571, 118.605684, -9.535579, 14.529166, 2.111743, 0.406437, 0.037013, -0.031828, -0.912374, 0.007519, 0.010602, -0.015237
45.420294, 11.875611, 125.977694, -9.262817, 14.853813, -2.312706, 0.404562, 0.035236, -0.032451, -0.913255, 0.007519, 0.010602, -0.015235
45.420285, 11.875630, 126.208964, -9.356579, 14.879077, -2.336655, 0.403572, 0.033012, -0.034347, -0.913707, 0.007520, 0.010601, -0.015232
45.420277, 11.875649, 126.442630, -9.453519, 14.889686, -2.343745, 0.405838, 0.031051, -0.034478, -0.912766, 0.007520, 0.010600, -0.015228
45.420268, 11.875668, 126.677004, -9.488580, 14.892491, -2.342755, 0.407593, 0.030597, -0.035735, -0.911951, 0.007520, 0.010599, -0.015225
45.420260, 11.875687, 126.911280, -9.510622, 14.849643, -2.359615, 0.409039, 0.030064, -0.037460, -0.911252, 0.007521, 0.010598, -0.015221
45.420251, 11.875706, 127.147241, -9.503099, 14.785218, -2.381218, 0.407513, 0.029992, -0.038144, -0.911909, 0.007521, 0.010597, -0.015219
45.420243, 11.875725, 127.385363, -9.526457, 14.730019, -2.400333, 0.409184, 0.028561, -0.040378, -0.911111, 0.007521, 0.010597, -0.015217
45.420234, 11.875744, 127.625396, -9.569006, 14.684861, -2.368838, 0.411911, 0.027475, -0.041619, -0.909858, 0.007522, 0.010595, -0.015212
45.420226, 11.875763, 127.862280, -9.604445, 14.678478, -2.323967, 0.413001, 0.029598, -0.042557, -0.909254, 0.007523, 0.010594, -0.015210
45.420217, 11.875781, 128.094677, -9.665661, 14.633516, -2.304501, 0.413373, 0.030093, -0.042424, -0.909075, 0.007523, 0.010593, -0.015206
45.420245, 11.875766, 123.894226, -9.327248, 15.251732, -0.592921, 0.414367, 0.030988, -0.042929, -0.908569, 0.007524, 0.010591, -0.015200
45.420237, 11.875786, 123.953518, -9.414840, 15.237637, -0.613124, 0.416070, 0.029116, -0.044705, -0.907766, 0.007525, 0.010589, -0.015189
45.420228, 11.875805, 124.014830, -9.532617, 15.233929, -0.609484, 0.418533, 0.027576, -0.044787, -0.906677, 0.007525, 0.010587, -0.015184
45.420220, 11.875825, 124.075779, -9.636570, 15.250027, -0.632622, 0.421888, 0.025610, -0.045987, -0.905119, 0.007526, 0.010585, -0.015174
45.420211, 11.875844, 124.139041, -9.745655, 15.284964, -0.630435, 0.427313, 0.023818, -0.046745, -0.902580, 0.007526, 0.010584, -0.015172
45.420202, 11.875864, 124.202084, -9.861990, 15.322831, -0.647159, 0.427997, 0.023194, -0.045672, -0.902327, 0.007527, 0.010583, -0.015165
45.420193, 11.875884, 124.266800, -9.999140, 15.366737, -0.648638, 0.429166, 0.021522, -0.046184, -0.901787, 0.007528, 0.010581, -0.015160
45.420184, 11.875903, 124.331664, -10.092551, 15.375403, -0.663789, 0.431453, 0.021098, -0.047097, -0.900658, 0.007529, 0.010580, -0.015158
45.420175, 11.875923, 124.398043, -10.179884, 15.366923, -0.619801, 0.435236, 0.021979, -0.047368, -0.898801, 0.007530, 0.010578, -0.015153
45.420166, 11.875943, 124.460023, -10.220494, 15.355553, -0.580382, 0.438208, 0.025333, -0.046765, -0.897299, 0.007531, 0.010576, -0.015149
45.420159, 11.875935, 125.808788, -9.064463, 15.552255, 0.108656, 0.437564, 0.025785, -0.046837, -0.897596, 0.007532, 0.010575, -0.015146
45.420151, 11.875955, 125.797923, -9.143884, 15.517550, 0.098587, 0.438416, 0.026162, -0.046693, -0.897177, 0.007533, 0.010573, -0.015141
45.420142, 11.875975, 125.788064, -9.203363, 15.512905, 0.087673, 0.440711, 0.024236, -0.047266, -0.896076, 0.007533, 0.010572, -0.015135
45.420134, 11.875994, 125.779297, -9.262439, 15.502576, 0.095793, 0.441412, 0.023496, -0.046139, -0.895810, 0.007535, 0.010570, -0.015133
45.420126, 11.876014, 125.769717, -9.319246, 15.479165, 0.067261, 0.441884, 0.021976, -0.046282, -0.895608, 0.007536, 0.010569, -0.015130
45.420117, 11.876034, 125.762991, -9.363893, 15.444403, 0.057088, 0.443507, 0.018859, -0.046903, -0.894844, 0.007537, 0.010567, -0.015127
45.420109, 11.876054, 125.757283, -9.397921, 15.400150, 0.096262, 0.442807, 0.016827, -0.048700, -0.895135, 0.007538, 0.010566, -0.015126
